#queryid	MCT.f.0325	MCT.f.0326	MCT.f.0327	MCT.f.0329	MCT.f.0330	MCT.f.0331	MCT.f.0334	MCT.f.0335	MCT.f.0336	MCT.f.0337	MCT.f.0338	MCT.f.0340	taxonomy
cazy_0695_gene_5684	10.0	9.0	2.0	1.0	5.0	1.0	5.0	6.0	1.0	1.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT30
cazy_0868_gene_9	3.0	4.0	2.0	4.0	1.0	1.0	2.0	4.0	3.0	3.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT30
cazy_0048_gene_10943	3.0	5.0	3.0	8.0	3.0	3.0	12.0	12.0	2.0	4.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT35
cazy_0384_gene_1834	13.0	17.0	11.0	13.0	5.0	6.0	9.0	16.0	7.0	16.0	8.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT35
cazy_0446_gene_20483	4.0	0.0	2.0	0.0	2.0	0.0	3.0	2.0	1.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT35
cazy_0545_gene_3178	24.0	28.0	20.0	9.0	8.0	7.0	24.0	31.0	9.0	11.0	15.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT35
cazy_0604_gene_4266	29.0	32.0	15.0	17.0	9.0	10.0	19.0	37.0	11.0	9.0	7.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT35
cazy_0752_gene_6896	16.0	27.0	18.0	20.0	10.0	12.0	11.0	29.0	17.0	33.0	18.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT35
cazy_0839_gene_8779	11.0	12.0	8.0	7.0	6.0	8.0	21.0	34.0	5.0	0.0	9.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT35
cazy_0891_gene_9966	21.0	35.0	23.0	28.0	14.0	9.0	45.0	66.0	49.0	25.0	13.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT35
cazy_0118_gene_11922	0.0	4.0	1.0	2.0	0.0	1.0	0.0	6.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0192_gene_13525	0.0	0.0	0.0	0.0	0.0	1.0	3.0	1.0	0.0	0.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0196_gene_13553	2.0	1.0	2.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0276_gene_1578	2.0	3.0	3.0	5.0	1.0	0.0	4.0	1.0	3.0	3.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0284_gene_16019	0.0	0.0	0.0	0.0	0.0	1.0	3.0	1.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0324_gene_16933	0.0	0.0	0.0	0.0	0.0	1.0	7.0	5.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0325_gene_1693	3.0	2.0	2.0	1.0	0.0	0.0	2.0	8.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0326_gene_1694	3.0	5.0	5.0	0.0	0.0	1.0	8.0	5.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0355_gene_17518	2.0	1.0	0.0	1.0	0.0	0.0	3.0	1.0	1.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0379_gene_18274	0.0	4.0	1.0	2.0	2.0	1.0	4.0	2.0	1.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0381_gene_1832	2.0	2.0	0.0	3.0	1.0	2.0	5.0	1.0	3.0	2.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0411_gene_1920	2.0	7.0	1.0	6.0	3.0	0.0	2.0	4.0	3.0	4.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0438_gene_20126	0.0	0.0	2.0	0.0	1.0	0.0	1.0	5.0	1.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0450_gene_20702	0.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0470_gene_2129	3.0	4.0	3.0	1.0	2.0	3.0	2.0	3.0	5.0	1.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0490_gene_21893	0.0	1.0	1.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0540_gene_3101	1.0	3.0	3.0	0.0	0.0	1.0	3.0	5.0	2.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0575_gene_3808	3.0	9.0	4.0	0.0	5.0	2.0	5.0	8.0	3.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0622_gene_4495	3.0	3.0	3.0	5.0	1.0	4.0	5.0	4.0	2.0	2.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0630_gene_4619	4.0	3.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0685_gene_550	1.0	3.0	2.0	6.0	0.0	3.0	6.0	4.0	8.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0689_gene_553	3.0	4.0	1.0	3.0	0.0	2.0	1.0	2.0	1.0	5.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0691_gene_560	2.0	8.0	0.0	2.0	1.0	2.0	2.0	5.0	5.0	3.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0692_gene_561	4.0	3.0	0.0	3.0	0.0	2.0	1.0	1.0	2.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0711_gene_6018	3.0	4.0	2.0	5.0	0.0	1.0	3.0	3.0	3.0	5.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0754_gene_6961	6.0	6.0	3.0	3.0	3.0	2.0	5.0	5.0	3.0	3.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0801_gene_7846	0.0	7.0	0.0	2.0	2.0	2.0	0.0	2.0	0.0	2.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0805_gene_8039	1.0	1.0	2.0	0.0	0.0	1.0	3.0	6.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0806_gene_8040	1.0	3.0	0.0	1.0	0.0	0.0	3.0	3.0	2.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0813_gene_8286	4.0	3.0	4.0	3.0	2.0	1.0	1.0	4.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0830_gene_8531	1.0	4.0	1.0	1.0	0.0	4.0	4.0	4.0	3.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0831_gene_8532	4.0	5.0	0.0	0.0	1.0	0.0	1.0	3.0	2.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0856_gene_9174	2.0	6.0	0.0	1.0	0.0	0.0	4.0	12.0	2.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0051_gene_10975	3.0	3.0	4.0	3.0	3.0	3.0	11.0	3.0	1.0	1.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT5
cazy_0019_gene_10384	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT51
cazy_0056_gene_11015	11.0	10.0	4.0	1.0	1.0	1.0	5.0	7.0	4.0	0.0	5.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT51
cazy_0110_gene_11790	3.0	2.0	1.0	1.0	0.0	1.0	2.0	9.0	4.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT51
cazy_0317_gene_167	10.0	9.0	6.0	5.0	1.0	1.0	5.0	8.0	2.0	5.0	5.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT51
cazy_0407_gene_19104	1.0	2.0	0.0	0.0	0.0	1.0	2.0	4.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT51
cazy_0452_gene_20718	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT51
cazy_0530_gene_2935	4.0	6.0	11.0	8.0	1.0	3.0	7.0	8.0	10.0	4.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT51
cazy_0625_gene_4563	10.0	5.0	3.0	7.0	1.0	3.0	6.0	5.0	4.0	6.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT51
cazy_0676_gene_5324	3.0	3.0	4.0	0.0	1.0	1.0	10.0	7.0	1.0	0.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT51
cazy_0722_gene_6229	8.0	6.0	3.0	4.0	5.0	2.0	3.0	3.0	2.0	7.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT51
cazy_0828_gene_8524	0.0	4.0	1.0	0.0	2.0	0.0	1.0	3.0	1.0	0.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT51
cazy_0860_gene_9240	2.0	2.0	1.0	0.0	2.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT51
cazy_0156_gene_12896	3.0	5.0	2.0	1.0	2.0	2.0	7.0	7.0	5.0	2.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT83
cazy_0415_gene_192	8.0	6.0	4.0	4.0	2.0	4.0	4.0	7.0	9.0	5.0	5.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT83
cazy_0572_gene_3754	13.0	11.0	10.0	16.0	3.0	2.0	8.0	25.0	9.0	8.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT83
cazy_0699_gene_5739	2.0	6.0	3.0	3.0	0.0	0.0	5.0	7.0	5.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT84
cazy_0469_gene_2128	9.0	12.0	6.0	2.0	0.0	1.0	3.0	10.0	4.0	8.0	9.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT87
cazy_0089_gene_11496	10.0	10.0	7.0	0.0	0.0	2.0	8.0	8.0	1.0	1.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT9
cazy_0202_gene_13802	3.0	3.0	3.0	8.0	3.0	2.0	5.0	6.0	6.0	8.0	5.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT9
cazy_0264_gene_15448	1.0	3.0	0.0	5.0	1.0	1.0	1.0	1.0	7.0	5.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT9
cazy_0511_gene_2445	8.0	9.0	6.0	10.0	1.0	2.0	8.0	6.0	5.0	4.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT9
cazy_0623_gene_4530	4.0	7.0	1.0	1.0	1.0	4.0	4.0	3.0	2.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT90
cazy_0631_gene_4625	4.0	2.0	4.0	1.0	1.0	2.0	3.0	5.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT90
cazy_0371_gene_18053	1.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_PolysaccharideLyases;L4_PL1
cazy_0498_gene_22068	3.0	2.0	0.0	0.0	0.0	1.0	5.0	2.0	2.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_PolysaccharideLyases;L4_PL10
cazy_0349_gene_17312	6.0	4.0	5.0	0.0	1.0	0.0	5.0	6.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_PolysaccharideLyases;L4_PL11
cazy_0793_gene_7770	29.0	20.0	4.0	2.0	5.0	7.0	30.0	62.0	4.0	1.0	6.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_PolysaccharideLyases;L4_PL11
cazy_0459_gene_21001	2.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_PolysaccharideLyases;L4_PL15
cazy_0601_gene_4217	5.0	5.0	0.0	1.0	1.0	2.0	5.0	13.0	0.0	3.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_PolysaccharideLyases;L4_PL22
cazy_0840_gene_8855	38.0	39.0	9.0	4.0	6.0	9.0	52.0	75.0	12.0	3.0	13.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_PolysaccharideLyases;L4_PL26
cazy_0066_gene_1114	2.0	3.0	7.0	6.0	1.0	6.0	3.0	9.0	1.0	5.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_PolysaccharideLyases;L4_PL8
cazy_0077_gene_11392	6.0	2.0	2.0	1.0	3.0	5.0	4.0	14.0	4.0	2.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_PolysaccharideLyases;L4_PL8
cazy_0138_gene_12454	2.0	3.0	5.0	2.0	2.0	4.0	3.0	7.0	2.0	7.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_PolysaccharideLyases;L4_PL8
cazy_0532_gene_2971	5.0	5.0	4.0	8.0	2.0	1.0	5.0	6.0	0.0	3.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_PolysaccharideLyases;L4_PL8
cazy_0586_gene_4084	8.0	5.0	6.0	2.0	1.0	2.0	13.0	16.0	1.0	4.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_PolysaccharideLyases;L4_PL8
cazy_0677_gene_5327	4.0	4.0	0.0	0.0	4.0	4.0	4.0	4.0	0.0	1.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_PolysaccharideLyases;L4_PL8
cazy_0275_gene_157	12.0	11.0	7.0	6.0	6.0	2.0	6.0	13.0	4.0	7.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_PolysaccharideLyases;L4_PL9
